#,"Domain Rating","URL Rating (desc)","Referring Domains","Referring Page URL","Referring Page Title","Internal Links Count","External Links Count","Link URL",TextPre,"Link Anchor",TextPost,Type,"Backlink Status","First Seen","Last Check","Day Lost",Language,Traffic,Keywords,"Js rendered","Linked Domains"
2734,12,7,0,https://www.darkcatalog.ru/dir/79-88,"Каталог сайтов » Медицина и здоровье",54,25,http://fnkc-fmba.ru/,,http://www.kb83.com/,"| Категория: Медицинские организации и учреждения | Переходов:",Nofollow,,"2020-02-03 15:26:03","2020-05-10 03:43:52",,ru,0,0,,17
2735,14,7,0,http://hollistercanada.com/world/third-russian-coronavirus-doctor-plummets-from-hospital-window-under-hazy-circumstances-reports-say,"Third Russian coronavirus doctor plummets from hospital window under hazy circumstances, reports say | Fox News",98,46,https://fnkc-fmba.ru/news/kollektiv-fnkts-fmba-rossii-vyrazhaet-soboleznovaniya/,"the coronavirus, according to a local report . A hospital",statement,"said she died ""as a result of an accident.""","Dofollow, Content",,"2020-06-06 06:23:59","2020-06-06 06:23:59",,en,,,,14
2736,14,7,0,http://www.hollistercanada.com/world/third-russian-coronavirus-doctor-plummets-from-hospital-window-under-hazy-circumstances-reports-say,"Third Russian coronavirus doctor plummets from hospital window under hazy circumstances, reports say | Fox News",98,46,https://fnkc-fmba.ru/news/kollektiv-fnkts-fmba-rossii-vyrazhaet-soboleznovaniya/,"the coronavirus, according to a local report . A hospital",statement,"said she died ""as a result of an accident.""","Dofollow, Content",,"2020-06-06 05:17:33","2020-06-06 05:17:33",,en,,,,14
2737,14,7,0,https://hollistercanada.com/world/third-russian-coronavirus-doctor-plummets-from-hospital-window-under-hazy-circumstances-reports-say,"Third Russian coronavirus doctor plummets from hospital window under hazy circumstances, reports say | Fox News",98,46,https://fnkc-fmba.ru/news/kollektiv-fnkts-fmba-rossii-vyrazhaet-soboleznovaniya/,"the coronavirus, according to a local report . A hospital",statement,"said she died ""as a result of an accident.""","Dofollow, Content",,"2020-06-07 15:28:42","2020-06-07 15:28:42",,en,0,0,,14
2738,14,7,0,https://www.hollistercanada.com/world/third-russian-coronavirus-doctor-plummets-from-hospital-window-under-hazy-circumstances-reports-say,"Third Russian coronavirus doctor plummets from hospital window under hazy circumstances, reports say | Fox News",98,46,https://fnkc-fmba.ru/news/kollektiv-fnkts-fmba-rossii-vyrazhaet-soboleznovaniya/,"the coronavirus, according to a local report . A hospital",statement,"said she died ""as a result of an accident.""","Dofollow, Content",,"2020-06-03 04:52:11","2020-06-03 04:52:11",,en,0,0,,14
2739,13,7,0,http://www.755.ru/medicina/kliniki-page11,"Медицина- Клиники - страница 11 Москва - портал 755.ru",66,26,https://fnkc-fmba.ru/,,www.kb83.com,,"Dofollow, Image",,"2019-01-08 13:42:25","2020-06-10 14:18:14",,,0,0,,19
2740,13,7,0,http://www.755.ru/medicina/kliniki-page11,"Медицина- Клиники - страница 11 Москва - портал 755.ru",66,26,http://fnkc-fmba.ru/,,www.kb83.com,,"Dofollow, Image",,"2019-01-08 13:42:25","2020-06-10 14:18:14",,,0,0,,19
2741,13,7,0,https://755.ru/medicina/kliniki-page11,"Медицина- Клиники - страница 11 Москва - портал 755.ru",66,26,https://fnkc-fmba.ru/,,www.kb83.com,,"Dofollow, Image",,"2018-01-20 12:30:19","2020-06-08 17:52:49",,,0,0,,19
2742,13,7,0,https://755.ru/medicina/kliniki-page11,"Медицина- Клиники - страница 11 Москва - портал 755.ru",66,26,http://fnkc-fmba.ru/,,www.kb83.com,,"Dofollow, Image",,"2018-01-20 12:30:19","2020-06-08 17:52:49",,,0,0,,19
2743,13,7,0,https://www.755.ru/medicina/kliniki-page11,"Медицина- Клиники - страница 11 Москва - портал 755.ru",66,26,https://fnkc-fmba.ru/,,www.kb83.com,,"Dofollow, Image",,"2019-03-31 05:44:31","2020-06-10 13:59:58",,,0,0,,19
2744,13,7,0,https://www.755.ru/medicina/kliniki-page11,"Медицина- Клиники - страница 11 Москва - портал 755.ru",66,26,http://fnkc-fmba.ru/,,www.kb83.com,,"Dofollow, Image",,"2019-03-31 05:44:31","2020-06-10 13:59:58",,,0,0,,19
2745,13,7,0,http://kogalym.org/dir/135-19,"Здоровье - Дом - Качественные Сайты России",1064,74,https://fnkc-fmba.ru/,,"Консультация ортопеда. Подробнее о услугах на сайте",,Dofollow,,"2020-04-14 19:04:37","2020-06-06 22:18:40",,ru,0,0,,60
2746,13,7,0,http://kogalym.org/dir/135-19,"Здоровье - Дом - Качественные Сайты России",1064,74,http://fnkc-fmba.ru/,,"Консультация ортопеда. Подробнее о услугах на сайте",,Dofollow,,"2020-04-14 19:04:37","2020-06-06 22:18:40",,ru,0,0,,60
2747,13,7,0,http://kogalym.org/dir/135-33,"Здоровье - Дом - Качественные Сайты России",1060,77,https://fnkc-fmba.ru/,,"Ангиография артерий, узнайте больше на Kb83.Com",,Dofollow,,"2020-05-20 10:42:31","2020-06-06 09:36:33",,ru,0,0,,61
2748,13,7,0,http://kogalym.org/dir/135-33,"Здоровье - Дом - Качественные Сайты России",1060,77,http://fnkc-fmba.ru/,,"Ангиография артерий, узнайте больше на Kb83.Com",,Dofollow,,"2020-05-20 10:42:31","2020-06-06 09:36:33",,ru,0,0,,61
2749,13,7,0,http://kogalym.org/dir/98-131,"Дом - Качественные Сайты России",1073,74,https://fnkc-fmba.ru/,,"Ангиография артерий, узнайте больше на Kb83.Com",,Dofollow,,"2020-04-13 06:37:39","2020-06-06 15:19:28",,ru,0,0,,63
2750,13,7,0,http://kogalym.org/dir/98-131,"Дом - Качественные Сайты России",1073,74,http://fnkc-fmba.ru/,,"Ангиография артерий, узнайте больше на Kb83.Com",,Dofollow,,"2020-04-13 06:37:39","2020-06-06 15:19:28",,ru,0,0,,63
2751,13,7,0,http://kogalym.org/dir/98-85,"Дом - Качественные Сайты России",1062,85,https://fnkc-fmba.ru/,,"Консультация ортопеда. Подробнее о услугах на сайте",,Dofollow,,"2020-06-09 10:43:47","2020-06-09 10:43:47",,ru,0,0,,62
2752,13,7,0,http://kogalym.org/dir/98-85,"Дом - Качественные Сайты России",1062,85,http://fnkc-fmba.ru/,,"Консультация ортопеда. Подробнее о услугах на сайте",,Dofollow,,"2020-06-09 10:43:47","2020-06-09 10:43:47",,ru,0,0,,62
2753,13,7,0,http://kogalym.org/dir/?page631,"Сайты России - Когалым - городской портал",1084,76,https://fnkc-fmba.ru/,,"Ангиография артерий, узнайте больше на Kb83.Com",,Dofollow,,"2020-06-07 07:13:08","2020-06-07 07:13:08",,,0,0,,59
2754,13,7,0,http://kogalym.org/dir/?page631,"Сайты России - Когалым - городской портал",1084,76,http://fnkc-fmba.ru/,,"Ангиография артерий, узнайте больше на Kb83.Com",,Dofollow,,"2020-06-07 07:13:08","2020-06-07 07:13:08",,,0,0,,59
2755,24,6,0,https://www.soundhealthandlastingwealth.com/health-news/3-russian-doctors-have-fallen-from-hospital-windows-amid-covid-19-pandemic-reports/,"3 Russian doctors have fallen from hospital windows amid COVID-19 pandemic: reports - Sound Health and Lasting Wealth",69,38,https://fnkc-fmba.ru/news/kollektiv-fnkts-fmba-rossii-vyrazhaet-soboleznovaniya/,"called her death an “accident” in a statement also shared","on the training centre’s website.",,"Dofollow, Content",,"2020-05-07 11:21:32","2020-05-26 13:23:13",,en,0,1,,21
2756,12,6,0,https://www.darkcatalog.ru/dir/86-1-0-30413,"Магнитно-резонансная томография позвоночника. Стоимость услуг на сайте ☺ Отзывы и контакты.",17,15,https://fnkc-fmba.ru/,Сайт:,http://www.kb83.com/,,Nofollow,,"2020-01-18 12:46:27","2020-05-09 02:58:34",,ru,0,0,,8
2757,12,6,0,https://www.darkcatalog.ru/dir/86-1-0-30413,"Магнитно-резонансная томография позвоночника. Стоимость услуг на сайте ☺ Отзывы и контакты.",17,15,http://fnkc-fmba.ru/,Сайт:,http://www.kb83.com/,,Nofollow,,"2020-01-18 12:46:27","2020-05-09 02:58:34",,ru,0,0,,8
2758,12,6,0,https://www.darkcatalog.ru/dir/86-1-0-30419,"Больница неврологии, УЗИ органов таза. Цены на нашем сайте ☺ Отзывы и контакты.",17,15,https://fnkc-fmba.ru/,Сайт:,http://www.kb83.com/,,Nofollow,,"2020-01-19 12:53:27","2020-05-08 13:28:57",,ru,0,0,,8
2759,12,6,0,https://www.darkcatalog.ru/dir/86-1-0-30419,"Больница неврологии, УЗИ органов таза. Цены на нашем сайте ☺ Отзывы и контакты.",17,15,http://fnkc-fmba.ru/,Сайт:,http://www.kb83.com/,,Nofollow,,"2020-01-19 12:53:27","2020-05-08 13:28:57",,ru,0,0,,8
2760,16,6,0,https://uainfo.info/href/1260.html,"Главная страница > Дом > Мода и красота > Консультация аллерголога, пульмонология в Москве. Клиническая больница 83",125,4,https://fnkc-fmba.ru/,,"Консультация аллерголога, пульмонология в Москве. Клиническая больница 83",,Nofollow,,"2020-06-02 11:32:32","2020-06-02 11:32:32",,ru,0,0,,3
2761,16,6,0,https://uainfo.info/href/1260.html,"Главная страница > Дом > Мода и красота > Консультация аллерголога, пульмонология в Москве. Клиническая больница 83",125,4,http://fnkc-fmba.ru/,,"Консультация аллерголога, пульмонология в Москве. Клиническая больница 83",,Nofollow,,"2020-06-02 11:32:32","2020-06-02 11:32:32",,ru,0,0,,3
2762,16,6,0,https://www.uainfo.info/href/1260.html,"Главная страница > Дом > Мода и красота > Консультация аллерголога, пульмонология в Москве. Клиническая больница 83",126,4,https://fnkc-fmba.ru/,,"Консультация аллерголога, пульмонология в Москве. Клиническая больница 83",,Nofollow,,"2020-06-15 10:33:34","2020-06-15 10:33:34",,ru,0,0,,3
2763,16,6,0,https://www.uainfo.info/href/1260.html,"Главная страница > Дом > Мода и красота > Консультация аллерголога, пульмонология в Москве. Клиническая больница 83",126,4,http://fnkc-fmba.ru/,,"Консультация аллерголога, пульмонология в Москве. Клиническая больница 83",,Nofollow,,"2020-06-15 10:33:34","2020-06-15 10:33:34",,ru,0,0,,3
2764,14,6,0,https://www.anommc.ru/Specialisty/doctor/Proxorenko-Konstantin-Anatolevich,"Прохоренко Константин Анатольевич | Мультидисциплинарное врачебное содружество.",16,6,https://fnkc-fmba.ru/,"Сайт учреждения (отделения):",https://fnkc-fmba.ru/,,"Dofollow, Content",,"2020-03-14 09:14:33","2020-06-13 23:12:36",,ru,0,0,,6
2765,14,6,0,https://www.anommc.ru/Specialisty/doctor/Sanzharov-Andrej-Evgenevich,"Санжаров Андрей Евгеньевич | Мультидисциплинарное врачебное содружество.",16,6,https://fnkc-fmba.ru/,"Сайт учреждения (отделения):",https://fnkc-fmba.ru/,,"Dofollow, Content",,"2020-02-24 05:00:29","2020-06-14 01:33:07",,ru,0,0,,6
2766,16,6,0,https://asylornek.kz/go?url=https://fnkc-fmba.ru/analizy/issledovaniya-na-infektsionnye-zabolevaniya/infektsionnaya-serologiya/,"Asylornek | Поиск",0,87,https://fnkc-fmba.ru/analizy/issledovaniya-na-infektsionnye-zabolevaniya/infektsionnaya-serologiya/,,"Ссылка на искомое",,Nofollow,,"2019-06-04 16:04:16","2020-05-02 06:56:21",,,0,0,,43
2767,13,6,0,https://serebryaniy-bereg.ru/mrt-mozga/,"мрт мозга – serebryaniy-bereg.ru",41,105,https://fnkc-fmba.ru/upload/medialibrary/e13/e13af489e2366d1ddb26a627a9918484.jpg,,"~image credit",,"Dofollow, Image, Content",,"2020-01-25 15:27:57","2020-01-25 15:27:57",,sl,0,0,,76
2768,8,6,0,https://thetop10news.com/2020/05/04/third-russian-coronavirus-doctor-plummets-from-hospital-window-under-hazy-circumstances-reports-say/,"Third Russian coronavirus doctor plummets from hospital window under hazy circumstances, reports say | TheTop10News | Breaking world news, photos & videos.",89,27,https://fnkc-fmba.ru/news/kollektiv-fnkts-fmba-rossii-vyrazhaet-soboleznovaniya/,"the coronavirus, according to a local report . A hospital",statement,"said she died “as a result of an accident.”","Dofollow, Content",,"2020-05-08 01:17:31","2020-05-08 01:17:31",,en,0,1,,9
2769,3,6,1,https://m2ch.hk/b/res/213147922.html,"ЕАНОН АНАСТЕЗИСТА ПРИЗНАВШЕГОСЯ В УБИЙЦЕ 10+ - Бред - М.Двач",24,53,https://fnkc-fmba.ru/employees/550-kim_sergey_vladimirovich/,"до Кирова докопались? Вот вам ещё Сергей Владимирович, в Москве",https://fnkc-fmba.ru/employees/550-kim_sergey_vladimirovich/,,Nofollow,,"2020-02-15 19:15:00","2020-06-14 23:42:35",,,0,0,,18
2770,13,6,0,https://serebryaniy-bereg.ru/mrt-golovnogo-mozga-kak-delayut/,"мрт головного мозга как делают – serebryaniy-bereg.ru",34,103,https://fnkc-fmba.ru/upload/medialibrary/9f2/9f2ed1d28d66837e53e733d246743939.jpg,,"~image credit",,"Dofollow, Image, Content",,"2020-01-25 21:09:06","2020-01-25 21:09:06",,sl,0,0,,75
2771,12,6,0,http://www.darkcatalog.ru/dir/86-35,"Каталог сайтов » Медицина и здоровье » Медицинские организации и учреждения",63,20,https://fnkc-fmba.ru/,,http://www.kb83.com/,"| Категория: Медицинские организации и учреждения | Переходов:",Nofollow,,"2018-07-16 06:01:12","2020-05-31 23:56:53",,ru,0,0,,16
2772,12,6,0,http://www.darkcatalog.ru/dir/86-35,"Каталог сайтов » Медицина и здоровье » Медицинские организации и учреждения",63,20,http://fnkc-fmba.ru/,,http://www.kb83.com/,"| Категория: Медицинские организации и учреждения | Переходов:",Nofollow,,"2018-07-16 06:01:12","2020-05-31 23:56:53",,ru,0,0,,16
2773,12,6,0,https://www.darkcatalog.ru/dir/86-35,"Каталог сайтов » Медицина и здоровье » Медицинские организации и учреждения",43,20,https://fnkc-fmba.ru/,,http://www.kb83.com/,"| Категория: Медицинские организации и учреждения | Переходов:",Nofollow,,"2020-01-04 02:30:04","2020-05-27 14:29:38",,ru,0,0,,16
2774,12,6,0,https://www.darkcatalog.ru/dir/86-35,"Каталог сайтов » Медицина и здоровье » Медицинские организации и учреждения",43,20,http://fnkc-fmba.ru/,,http://www.kb83.com/,"| Категория: Медицинские организации и учреждения | Переходов:",Nofollow,,"2020-01-04 02:30:04","2020-05-27 14:29:38",,ru,0,0,,16
2775,13,6,0,https://peggy991.com/news/6905454/coronavirus-russia-doctors-windows/,"3 Russian doctors have fallen from hospital windows amid COVID-19 pandemic: reports | Peggy 99.1",38,91,https://fnkc-fmba.ru/news/kollektiv-fnkts-fmba-rossii-vyrazhaet-soboleznovaniya/,"called her death an “accident” in a statement also shared","on the training centre’s website.",,"Dofollow, Content",,"2020-06-11 12:38:16","2020-06-11 12:38:16",,en,0,0,,21
2776,9,6,0,http://www.gipoksar.com/kat/3/10.htm,"Каталог медицинских сайтов - Клиническая больница 83 оказывает полн...",17,17,https://fnkc-fmba.ru/,,http://www.kb83.com,,Nofollow,,"2019-03-30 02:51:42","2020-05-17 03:41:39",,ru,0,0,,6
2777,9,6,0,http://www.gipoksar.com/kat/3/10.htm,"Каталог медицинских сайтов - Клиническая больница 83 оказывает полн...",17,17,http://fnkc-fmba.ru/,,http://www.kb83.com,,Nofollow,,"2019-03-30 02:51:42","2020-05-17 03:41:39",,ru,0,0,,6
2778,16,6,0,https://www.i-rate.ru/rating/medrating.php?id=136&page=about,"Клиническая больница №83 - Рейтинг медицинских центров",68,11,https://fnkc-fmba.ru/,,http://www.kb83.com/,,"Nofollow, Content",,"2019-12-16 03:52:14","2020-06-14 03:09:58",,,0,0,,9
2779,16,6,0,https://www.i-rate.ru/rating/medrating.php?id=136&page=about,"Клиническая больница №83 - Рейтинг медицинских центров",68,11,http://fnkc-fmba.ru/,,http://www.kb83.com/,,"Nofollow, Content",,"2019-12-16 03:52:14","2020-06-14 03:09:58",,,0,0,,9
2780,13,6,0,https://worldbestnews.info/russian-coronavirus-doctors-are-mysteriously-falling-out-of-windows/,"Russian coronavirus doctors are mysteriously falling out of windows | World Best News",32,29,https://fnkc-fmba.ru/news/kollektiv-fnkts-fmba-rossii-vyrazhaet-soboleznovaniya/,"place she died releasing a press release saying she “","died tragically","” in an “ accident ,” with no further particulars","Dofollow, Content",,"2020-05-09 13:09:02","2020-06-03 05:53:01",,en,0,0,,21
2781,13,6,0,https://worldbestnews.info/three-russian-doctors-have-fallen-out-of-windows-in-just-over-a-week/,"Three Russian Doctors Have Fallen Out Of Windows In Just Over A Week | World Best News",33,21,https://fnkc-fmba.ru/news/kollektiv-fnkts-fmba-rossii-vyrazhaet-soboleznovaniya/,"account of an accident,” in line with a Moscow hospital",statement,". She had been hospitalized with COVID-19.","Nofollow, Content",,"2020-06-05 19:24:49","2020-06-05 19:24:49",,en,0,0,,17
